,id,filepath,label
68,107621,ballroom_extended_2016/Chacha/107621.mp3,0
69,107612,ballroom_extended_2016/Chacha/107612.mp3,0
70,107614,ballroom_extended_2016/Chacha/107614.mp3,0
71,107616,ballroom_extended_2016/Chacha/107616.mp3,0
72,107618,ballroom_extended_2016/Chacha/107618.mp3,0
73,107620,ballroom_extended_2016/Chacha/107620.mp3,0
74,107622,ballroom_extended_2016/Chacha/107622.mp3,0
75,108425,ballroom_extended_2016/Chacha/108425.mp3,0
76,108421,ballroom_extended_2016/Chacha/108421.mp3,0
77,108427,ballroom_extended_2016/Chacha/108427.mp3,0
78,108423,ballroom_extended_2016/Chacha/108423.mp3,0
79,108420,ballroom_extended_2016/Chacha/108420.mp3,0
80,108422,ballroom_extended_2016/Chacha/108422.mp3,0
81,108424,ballroom_extended_2016/Chacha/108424.mp3,0
82,108426,ballroom_extended_2016/Chacha/108426.mp3,0
83,108428,ballroom_extended_2016/Chacha/108428.mp3,0
84,108511,ballroom_extended_2016/Chacha/108511.mp3,0
85,108513,ballroom_extended_2016/Chacha/108513.mp3,0
86,108515,ballroom_extended_2016/Chacha/108515.mp3,0
87,108517,ballroom_extended_2016/Chacha/108517.mp3,0
88,108519,ballroom_extended_2016/Chacha/108519.mp3,0
89,108537,ballroom_extended_2016/Chacha/108537.mp3,0
90,108512,ballroom_extended_2016/Chacha/108512.mp3,0
91,108514,ballroom_extended_2016/Chacha/108514.mp3,0
92,108518,ballroom_extended_2016/Chacha/108518.mp3,0
93,108516,ballroom_extended_2016/Chacha/108516.mp3,0
94,108520,ballroom_extended_2016/Chacha/108520.mp3,0
95,108601,ballroom_extended_2016/Chacha/108601.mp3,0
96,108603,ballroom_extended_2016/Chacha/108603.mp3,0
97,108605,ballroom_extended_2016/Chacha/108605.mp3,0
98,108607,ballroom_extended_2016/Chacha/108607.mp3,0
99,108609,ballroom_extended_2016/Chacha/108609.mp3,0
100,108602,ballroom_extended_2016/Chacha/108602.mp3,0
101,108604,ballroom_extended_2016/Chacha/108604.mp3,0
102,108606,ballroom_extended_2016/Chacha/108606.mp3,0
103,108608,ballroom_extended_2016/Chacha/108608.mp3,0
104,108610,ballroom_extended_2016/Chacha/108610.mp3,0
105,108701,ballroom_extended_2016/Chacha/108701.mp3,0
106,108703,ballroom_extended_2016/Chacha/108703.mp3,0
107,108707,ballroom_extended_2016/Chacha/108707.mp3,0
108,108705,ballroom_extended_2016/Chacha/108705.mp3,0
109,108709,ballroom_extended_2016/Chacha/108709.mp3,0
110,108706,ballroom_extended_2016/Chacha/108706.mp3,0
111,108702,ballroom_extended_2016/Chacha/108702.mp3,0
112,108704,ballroom_extended_2016/Chacha/108704.mp3,0
113,108708,ballroom_extended_2016/Chacha/108708.mp3,0
114,108710,ballroom_extended_2016/Chacha/108710.mp3,0
115,108811,ballroom_extended_2016/Chacha/108811.mp3,0
116,108813,ballroom_extended_2016/Chacha/108813.mp3,0
117,108815,ballroom_extended_2016/Chacha/108815.mp3,0
118,108817,ballroom_extended_2016/Chacha/108817.mp3,0
119,108812,ballroom_extended_2016/Chacha/108812.mp3,0
120,108819,ballroom_extended_2016/Chacha/108819.mp3,0
121,108814,ballroom_extended_2016/Chacha/108814.mp3,0
122,108816,ballroom_extended_2016/Chacha/108816.mp3,0
123,108818,ballroom_extended_2016/Chacha/108818.mp3,0
124,108820,ballroom_extended_2016/Chacha/108820.mp3,0
125,109705,ballroom_extended_2016/Chacha/109705.mp3,0
126,109707,ballroom_extended_2016/Chacha/109707.mp3,0
127,109706,ballroom_extended_2016/Chacha/109706.mp3,0
128,109717,ballroom_extended_2016/Chacha/109717.mp3,0
129,109708,ballroom_extended_2016/Chacha/109708.mp3,0
130,109813,ballroom_extended_2016/Chacha/109813.mp3,0
131,109815,ballroom_extended_2016/Chacha/109815.mp3,0
132,109819,ballroom_extended_2016/Chacha/109819.mp3,0
133,109812,ballroom_extended_2016/Chacha/109812.mp3,0
134,109814,ballroom_extended_2016/Chacha/109814.mp3,0
135,109821,ballroom_extended_2016/Chacha/109821.mp3,0
136,109817,ballroom_extended_2016/Chacha/109817.mp3,0
137,109816,ballroom_extended_2016/Chacha/109816.mp3,0
138,109818,ballroom_extended_2016/Chacha/109818.mp3,0
139,109820,ballroom_extended_2016/Chacha/109820.mp3,0
140,110009,ballroom_extended_2016/Chacha/110009.mp3,0
141,110007,ballroom_extended_2016/Chacha/110007.mp3,0
142,110011,ballroom_extended_2016/Chacha/110011.mp3,0
143,110008,ballroom_extended_2016/Chacha/110008.mp3,0
144,110010,ballroom_extended_2016/Chacha/110010.mp3,0
145,110709,ballroom_extended_2016/Chacha/110709.mp3,0
146,110711,ballroom_extended_2016/Chacha/110711.mp3,0
147,110713,ballroom_extended_2016/Chacha/110713.mp3,0
148,110715,ballroom_extended_2016/Chacha/110715.mp3,0
149,110717,ballroom_extended_2016/Chacha/110717.mp3,0
150,110719,ballroom_extended_2016/Chacha/110719.mp3,0
151,110710,ballroom_extended_2016/Chacha/110710.mp3,0
152,110712,ballroom_extended_2016/Chacha/110712.mp3,0
153,110714,ballroom_extended_2016/Chacha/110714.mp3,0
154,110716,ballroom_extended_2016/Chacha/110716.mp3,0
155,110718,ballroom_extended_2016/Chacha/110718.mp3,0
156,110801,ballroom_extended_2016/Chacha/110801.mp3,0
157,110803,ballroom_extended_2016/Chacha/110803.mp3,0
158,110807,ballroom_extended_2016/Chacha/110807.mp3,0
159,110805,ballroom_extended_2016/Chacha/110805.mp3,0
160,110809,ballroom_extended_2016/Chacha/110809.mp3,0
161,110811,ballroom_extended_2016/Chacha/110811.mp3,0
162,110802,ballroom_extended_2016/Chacha/110802.mp3,0
163,110804,ballroom_extended_2016/Chacha/110804.mp3,0
164,110806,ballroom_extended_2016/Chacha/110806.mp3,0
165,110808,ballroom_extended_2016/Chacha/110808.mp3,0
166,110810,ballroom_extended_2016/Chacha/110810.mp3,0
167,110907,ballroom_extended_2016/Chacha/110907.mp3,0
168,110909,ballroom_extended_2016/Chacha/110909.mp3,0
169,110911,ballroom_extended_2016/Chacha/110911.mp3,0
170,110908,ballroom_extended_2016/Chacha/110908.mp3,0
171,110910,ballroom_extended_2016/Chacha/110910.mp3,0
172,110912,ballroom_extended_2016/Chacha/110912.mp3,0
173,111213,ballroom_extended_2016/Chacha/111213.mp3,0
174,111215,ballroom_extended_2016/Chacha/111215.mp3,0
175,111217,ballroom_extended_2016/Chacha/111217.mp3,0
176,111219,ballroom_extended_2016/Chacha/111219.mp3,0
177,111221,ballroom_extended_2016/Chacha/111221.mp3,0
178,111212,ballroom_extended_2016/Chacha/111212.mp3,0
179,111214,ballroom_extended_2016/Chacha/111214.mp3,0
180,111218,ballroom_extended_2016/Chacha/111218.mp3,0
181,111216,ballroom_extended_2016/Chacha/111216.mp3,0
182,111220,ballroom_extended_2016/Chacha/111220.mp3,0
183,111222,ballroom_extended_2016/Chacha/111222.mp3,0
184,111513,ballroom_extended_2016/Chacha/111513.mp3,0
185,111515,ballroom_extended_2016/Chacha/111515.mp3,0
186,111517,ballroom_extended_2016/Chacha/111517.mp3,0
187,111519,ballroom_extended_2016/Chacha/111519.mp3,0
188,111512,ballroom_extended_2016/Chacha/111512.mp3,0
189,111521,ballroom_extended_2016/Chacha/111521.mp3,0
190,111514,ballroom_extended_2016/Chacha/111514.mp3,0
191,111516,ballroom_extended_2016/Chacha/111516.mp3,0
192,111518,ballroom_extended_2016/Chacha/111518.mp3,0
193,111520,ballroom_extended_2016/Chacha/111520.mp3,0
194,111522,ballroom_extended_2016/Chacha/111522.mp3,0
195,111607,ballroom_extended_2016/Chacha/111607.mp3,0
196,111609,ballroom_extended_2016/Chacha/111609.mp3,0
197,111611,ballroom_extended_2016/Chacha/111611.mp3,0
198,111608,ballroom_extended_2016/Chacha/111608.mp3,0
199,111610,ballroom_extended_2016/Chacha/111610.mp3,0
200,111612,ballroom_extended_2016/Chacha/111612.mp3,0
201,111705,ballroom_extended_2016/Chacha/111705.mp3,0
202,111707,ballroom_extended_2016/Chacha/111707.mp3,0
203,111719,ballroom_extended_2016/Chacha/111719.mp3,0
204,111706,ballroom_extended_2016/Chacha/111706.mp3,0
205,111708,ballroom_extended_2016/Chacha/111708.mp3,0
206,111911,ballroom_extended_2016/Chacha/111911.mp3,0
207,111915,ballroom_extended_2016/Chacha/111915.mp3,0
208,111913,ballroom_extended_2016/Chacha/111913.mp3,0
209,111917,ballroom_extended_2016/Chacha/111917.mp3,0
210,111919,ballroom_extended_2016/Chacha/111919.mp3,0
211,111912,ballroom_extended_2016/Chacha/111912.mp3,0
212,111916,ballroom_extended_2016/Chacha/111916.mp3,0
213,111914,ballroom_extended_2016/Chacha/111914.mp3,0
214,111918,ballroom_extended_2016/Chacha/111918.mp3,0
215,111920,ballroom_extended_2016/Chacha/111920.mp3,0
216,112107,ballroom_extended_2016/Chacha/112107.mp3,0
217,112109,ballroom_extended_2016/Chacha/112109.mp3,0
218,112111,ballroom_extended_2016/Chacha/112111.mp3,0
219,112106,ballroom_extended_2016/Chacha/112106.mp3,0
220,112108,ballroom_extended_2016/Chacha/112108.mp3,0
221,112110,ballroom_extended_2016/Chacha/112110.mp3,0
222,112213,ballroom_extended_2016/Chacha/112213.mp3,0
223,112211,ballroom_extended_2016/Chacha/112211.mp3,0
224,112210,ballroom_extended_2016/Chacha/112210.mp3,0
225,112212,ballroom_extended_2016/Chacha/112212.mp3,0
226,112220,ballroom_extended_2016/Chacha/112220.mp3,0
227,112307,ballroom_extended_2016/Chacha/112307.mp3,0
228,112311,ballroom_extended_2016/Chacha/112311.mp3,0
229,112309,ballroom_extended_2016/Chacha/112309.mp3,0
230,112312,ballroom_extended_2016/Chacha/112312.mp3,0
231,112308,ballroom_extended_2016/Chacha/112308.mp3,0
232,112310,ballroom_extended_2016/Chacha/112310.mp3,0
233,112413,ballroom_extended_2016/Chacha/112413.mp3,0
234,112415,ballroom_extended_2016/Chacha/112415.mp3,0
235,112417,ballroom_extended_2016/Chacha/112417.mp3,0
236,112419,ballroom_extended_2016/Chacha/112419.mp3,0
237,112421,ballroom_extended_2016/Chacha/112421.mp3,0
238,112412,ballroom_extended_2016/Chacha/112412.mp3,0
239,112414,ballroom_extended_2016/Chacha/112414.mp3,0
240,112416,ballroom_extended_2016/Chacha/112416.mp3,0
241,112418,ballroom_extended_2016/Chacha/112418.mp3,0
242,112420,ballroom_extended_2016/Chacha/112420.mp3,0
243,112501,ballroom_extended_2016/Chacha/112501.mp3,0
244,112503,ballroom_extended_2016/Chacha/112503.mp3,0
245,112505,ballroom_extended_2016/Chacha/112505.mp3,0
246,112507,ballroom_extended_2016/Chacha/112507.mp3,0
247,112509,ballroom_extended_2016/Chacha/112509.mp3,0
248,112502,ballroom_extended_2016/Chacha/112502.mp3,0
249,112504,ballroom_extended_2016/Chacha/112504.mp3,0
250,112506,ballroom_extended_2016/Chacha/112506.mp3,0
251,112508,ballroom_extended_2016/Chacha/112508.mp3,0
252,112510,ballroom_extended_2016/Chacha/112510.mp3,0
253,112901,ballroom_extended_2016/Chacha/112901.mp3,0
254,112903,ballroom_extended_2016/Chacha/112903.mp3,0
255,112905,ballroom_extended_2016/Chacha/112905.mp3,0
256,112907,ballroom_extended_2016/Chacha/112907.mp3,0
257,112909,ballroom_extended_2016/Chacha/112909.mp3,0
258,112937,ballroom_extended_2016/Chacha/112937.mp3,0
259,112902,ballroom_extended_2016/Chacha/112902.mp3,0
260,112904,ballroom_extended_2016/Chacha/112904.mp3,0
261,112908,ballroom_extended_2016/Chacha/112908.mp3,0
262,112906,ballroom_extended_2016/Chacha/112906.mp3,0
263,112910,ballroom_extended_2016/Chacha/112910.mp3,0
264,112938,ballroom_extended_2016/Chacha/112938.mp3,0
265,113207,ballroom_extended_2016/Chacha/113207.mp3,0
266,113209,ballroom_extended_2016/Chacha/113209.mp3,0
267,113211,ballroom_extended_2016/Chacha/113211.mp3,0
268,113208,ballroom_extended_2016/Chacha/113208.mp3,0
269,113210,ballroom_extended_2016/Chacha/113210.mp3,0
270,113409,ballroom_extended_2016/Chacha/113409.mp3,0
271,113407,ballroom_extended_2016/Chacha/113407.mp3,0
272,113411,ballroom_extended_2016/Chacha/113411.mp3,0
273,113408,ballroom_extended_2016/Chacha/113408.mp3,0
274,113410,ballroom_extended_2016/Chacha/113410.mp3,0
275,113613,ballroom_extended_2016/Chacha/113613.mp3,0
276,113615,ballroom_extended_2016/Chacha/113615.mp3,0
277,113619,ballroom_extended_2016/Chacha/113619.mp3,0
278,113617,ballroom_extended_2016/Chacha/113617.mp3,0
279,113621,ballroom_extended_2016/Chacha/113621.mp3,0
280,113612,ballroom_extended_2016/Chacha/113612.mp3,0
281,113614,ballroom_extended_2016/Chacha/113614.mp3,0
282,113616,ballroom_extended_2016/Chacha/113616.mp3,0
283,113618,ballroom_extended_2016/Chacha/113618.mp3,0
284,113620,ballroom_extended_2016/Chacha/113620.mp3,0
285,113622,ballroom_extended_2016/Chacha/113622.mp3,0
286,113801,ballroom_extended_2016/Chacha/113801.mp3,0
287,113803,ballroom_extended_2016/Chacha/113803.mp3,0
288,113805,ballroom_extended_2016/Chacha/113805.mp3,0
289,113807,ballroom_extended_2016/Chacha/113807.mp3,0
290,113809,ballroom_extended_2016/Chacha/113809.mp3,0
291,113802,ballroom_extended_2016/Chacha/113802.mp3,0
292,113804,ballroom_extended_2016/Chacha/113804.mp3,0
293,113806,ballroom_extended_2016/Chacha/113806.mp3,0
294,113808,ballroom_extended_2016/Chacha/113808.mp3,0
295,113810,ballroom_extended_2016/Chacha/113810.mp3,0
296,113911,ballroom_extended_2016/Chacha/113911.mp3,0
297,113913,ballroom_extended_2016/Chacha/113913.mp3,0
298,113915,ballroom_extended_2016/Chacha/113915.mp3,0
299,113917,ballroom_extended_2016/Chacha/113917.mp3,0
300,113919,ballroom_extended_2016/Chacha/113919.mp3,0
301,113921,ballroom_extended_2016/Chacha/113921.mp3,0
302,113912,ballroom_extended_2016/Chacha/113912.mp3,0
303,113914,ballroom_extended_2016/Chacha/113914.mp3,0
304,113916,ballroom_extended_2016/Chacha/113916.mp3,0
305,113918,ballroom_extended_2016/Chacha/113918.mp3,0
306,113922,ballroom_extended_2016/Chacha/113922.mp3,0
307,113920,ballroom_extended_2016/Chacha/113920.mp3,0
308,114309,ballroom_extended_2016/Chacha/114309.mp3,0
309,114311,ballroom_extended_2016/Chacha/114311.mp3,0
310,114313,ballroom_extended_2016/Chacha/114313.mp3,0
311,114308,ballroom_extended_2016/Chacha/114308.mp3,0
312,114310,ballroom_extended_2016/Chacha/114310.mp3,0
313,114312,ballroom_extended_2016/Chacha/114312.mp3,0
314,114509,ballroom_extended_2016/Chacha/114509.mp3,0
315,114507,ballroom_extended_2016/Chacha/114507.mp3,0
316,114511,ballroom_extended_2016/Chacha/114511.mp3,0
317,114508,ballroom_extended_2016/Chacha/114508.mp3,0
318,114510,ballroom_extended_2016/Chacha/114510.mp3,0
319,114512,ballroom_extended_2016/Chacha/114512.mp3,0
320,114811,ballroom_extended_2016/Chacha/114811.mp3,0
321,114813,ballroom_extended_2016/Chacha/114813.mp3,0
322,114815,ballroom_extended_2016/Chacha/114815.mp3,0
323,114817,ballroom_extended_2016/Chacha/114817.mp3,0
324,114819,ballroom_extended_2016/Chacha/114819.mp3,0
325,114812,ballroom_extended_2016/Chacha/114812.mp3,0
326,114814,ballroom_extended_2016/Chacha/114814.mp3,0
327,114816,ballroom_extended_2016/Chacha/114816.mp3,0
328,114818,ballroom_extended_2016/Chacha/114818.mp3,0
329,114820,ballroom_extended_2016/Chacha/114820.mp3,0
330,115201,ballroom_extended_2016/Chacha/115201.mp3,0
331,115203,ballroom_extended_2016/Chacha/115203.mp3,0
332,115205,ballroom_extended_2016/Chacha/115205.mp3,0
333,115207,ballroom_extended_2016/Chacha/115207.mp3,0
334,115209,ballroom_extended_2016/Chacha/115209.mp3,0
335,115202,ballroom_extended_2016/Chacha/115202.mp3,0
336,115204,ballroom_extended_2016/Chacha/115204.mp3,0
337,115206,ballroom_extended_2016/Chacha/115206.mp3,0
338,115208,ballroom_extended_2016/Chacha/115208.mp3,0
339,115210,ballroom_extended_2016/Chacha/115210.mp3,0
340,115601,ballroom_extended_2016/Chacha/115601.mp3,0
341,115603,ballroom_extended_2016/Chacha/115603.mp3,0
342,115605,ballroom_extended_2016/Chacha/115605.mp3,0
343,115607,ballroom_extended_2016/Chacha/115607.mp3,0
344,115609,ballroom_extended_2016/Chacha/115609.mp3,0
345,115602,ballroom_extended_2016/Chacha/115602.mp3,0
346,115604,ballroom_extended_2016/Chacha/115604.mp3,0
347,115606,ballroom_extended_2016/Chacha/115606.mp3,0
348,115610,ballroom_extended_2016/Chacha/115610.mp3,0
349,115608,ballroom_extended_2016/Chacha/115608.mp3,0
350,115913,ballroom_extended_2016/Chacha/115913.mp3,0
351,115915,ballroom_extended_2016/Chacha/115915.mp3,0
352,115917,ballroom_extended_2016/Chacha/115917.mp3,0
353,115919,ballroom_extended_2016/Chacha/115919.mp3,0
354,115921,ballroom_extended_2016/Chacha/115921.mp3,0
355,115914,ballroom_extended_2016/Chacha/115914.mp3,0
356,115916,ballroom_extended_2016/Chacha/115916.mp3,0
357,115918,ballroom_extended_2016/Chacha/115918.mp3,0
358,115920,ballroom_extended_2016/Chacha/115920.mp3,0
359,116111,ballroom_extended_2016/Chacha/116111.mp3,0
360,116113,ballroom_extended_2016/Chacha/116113.mp3,0
361,116115,ballroom_extended_2016/Chacha/116115.mp3,0
362,116117,ballroom_extended_2016/Chacha/116117.mp3,0
363,116119,ballroom_extended_2016/Chacha/116119.mp3,0
364,116121,ballroom_extended_2016/Chacha/116121.mp3,0
365,116112,ballroom_extended_2016/Chacha/116112.mp3,0
366,116114,ballroom_extended_2016/Chacha/116114.mp3,0
367,116116,ballroom_extended_2016/Chacha/116116.mp3,0
368,116118,ballroom_extended_2016/Chacha/116118.mp3,0
369,116120,ballroom_extended_2016/Chacha/116120.mp3,0
370,116307,ballroom_extended_2016/Chacha/116307.mp3,0
371,116309,ballroom_extended_2016/Chacha/116309.mp3,0
372,116308,ballroom_extended_2016/Chacha/116308.mp3,0
373,116311,ballroom_extended_2016/Chacha/116311.mp3,0
374,116310,ballroom_extended_2016/Chacha/116310.mp3,0
375,116312,ballroom_extended_2016/Chacha/116312.mp3,0
376,116707,ballroom_extended_2016/Chacha/116707.mp3,0
377,116709,ballroom_extended_2016/Chacha/116709.mp3,0
378,116708,ballroom_extended_2016/Chacha/116708.mp3,0
379,116706,ballroom_extended_2016/Chacha/116706.mp3,0
380,116710,ballroom_extended_2016/Chacha/116710.mp3,0
381,116805,ballroom_extended_2016/Chacha/116805.mp3,0
382,116804,ballroom_extended_2016/Chacha/116804.mp3,0
383,116806,ballroom_extended_2016/Chacha/116806.mp3,0
384,117107,ballroom_extended_2016/Chacha/117107.mp3,0
385,117109,ballroom_extended_2016/Chacha/117109.mp3,0
386,117111,ballroom_extended_2016/Chacha/117111.mp3,0
387,117113,ballroom_extended_2016/Chacha/117113.mp3,0
388,117110,ballroom_extended_2016/Chacha/117110.mp3,0
389,117108,ballroom_extended_2016/Chacha/117108.mp3,0
390,117112,ballroom_extended_2016/Chacha/117112.mp3,0
391,117218,ballroom_extended_2016/Chacha/117218.mp3,0
392,117208,ballroom_extended_2016/Chacha/117208.mp3,0
393,117411,ballroom_extended_2016/Chacha/117411.mp3,0
394,117413,ballroom_extended_2016/Chacha/117413.mp3,0
395,117415,ballroom_extended_2016/Chacha/117415.mp3,0
396,117419,ballroom_extended_2016/Chacha/117419.mp3,0
397,117417,ballroom_extended_2016/Chacha/117417.mp3,0
398,117412,ballroom_extended_2016/Chacha/117412.mp3,0
399,117414,ballroom_extended_2016/Chacha/117414.mp3,0
400,117416,ballroom_extended_2016/Chacha/117416.mp3,0
401,117418,ballroom_extended_2016/Chacha/117418.mp3,0
402,117420,ballroom_extended_2016/Chacha/117420.mp3,0
403,117609,ballroom_extended_2016/Chacha/117609.mp3,0
404,117611,ballroom_extended_2016/Chacha/117611.mp3,0
405,117610,ballroom_extended_2016/Chacha/117610.mp3,0
406,117608,ballroom_extended_2016/Chacha/117608.mp3,0
407,117613,ballroom_extended_2016/Chacha/117613.mp3,0
408,117612,ballroom_extended_2016/Chacha/117612.mp3,0
409,117614,ballroom_extended_2016/Chacha/117614.mp3,0
410,117811,ballroom_extended_2016/Chacha/117811.mp3,0
411,117815,ballroom_extended_2016/Chacha/117815.mp3,0
412,117813,ballroom_extended_2016/Chacha/117813.mp3,0
413,117817,ballroom_extended_2016/Chacha/117817.mp3,0
414,117819,ballroom_extended_2016/Chacha/117819.mp3,0
415,117812,ballroom_extended_2016/Chacha/117812.mp3,0
416,117814,ballroom_extended_2016/Chacha/117814.mp3,0
417,117816,ballroom_extended_2016/Chacha/117816.mp3,0
418,117818,ballroom_extended_2016/Chacha/117818.mp3,0
419,117820,ballroom_extended_2016/Chacha/117820.mp3,0
420,118001,ballroom_extended_2016/Chacha/118001.mp3,0
421,118003,ballroom_extended_2016/Chacha/118003.mp3,0
422,118005,ballroom_extended_2016/Chacha/118005.mp3,0
423,118009,ballroom_extended_2016/Chacha/118009.mp3,0
424,118007,ballroom_extended_2016/Chacha/118007.mp3,0
425,118002,ballroom_extended_2016/Chacha/118002.mp3,0
426,118004,ballroom_extended_2016/Chacha/118004.mp3,0
427,118006,ballroom_extended_2016/Chacha/118006.mp3,0
428,118008,ballroom_extended_2016/Chacha/118008.mp3,0
429,118010,ballroom_extended_2016/Chacha/118010.mp3,0
430,118411,ballroom_extended_2016/Chacha/118411.mp3,0
431,118413,ballroom_extended_2016/Chacha/118413.mp3,0
432,118415,ballroom_extended_2016/Chacha/118415.mp3,0
433,118417,ballroom_extended_2016/Chacha/118417.mp3,0
434,118419,ballroom_extended_2016/Chacha/118419.mp3,0
435,118414,ballroom_extended_2016/Chacha/118414.mp3,0
436,118412,ballroom_extended_2016/Chacha/118412.mp3,0
437,118416,ballroom_extended_2016/Chacha/118416.mp3,0
438,118418,ballroom_extended_2016/Chacha/118418.mp3,0
439,118420,ballroom_extended_2016/Chacha/118420.mp3,0
440,118507,ballroom_extended_2016/Chacha/118507.mp3,0
441,118509,ballroom_extended_2016/Chacha/118509.mp3,0
442,118511,ballroom_extended_2016/Chacha/118511.mp3,0
443,118508,ballroom_extended_2016/Chacha/118508.mp3,0
444,118510,ballroom_extended_2016/Chacha/118510.mp3,0
445,118813,ballroom_extended_2016/Chacha/118813.mp3,0
446,118815,ballroom_extended_2016/Chacha/118815.mp3,0
447,118817,ballroom_extended_2016/Chacha/118817.mp3,0
448,118819,ballroom_extended_2016/Chacha/118819.mp3,0
449,118821,ballroom_extended_2016/Chacha/118821.mp3,0
450,118812,ballroom_extended_2016/Chacha/118812.mp3,0
451,118816,ballroom_extended_2016/Chacha/118816.mp3,0
452,118814,ballroom_extended_2016/Chacha/118814.mp3,0
453,118818,ballroom_extended_2016/Chacha/118818.mp3,0
454,118820,ballroom_extended_2016/Chacha/118820.mp3,0
455,100611,ballroom_extended_2016/Foxtrot/100611.mp3,1
456,100613,ballroom_extended_2016/Foxtrot/100613.mp3,1
457,100612,ballroom_extended_2016/Foxtrot/100612.mp3,1
458,101013,ballroom_extended_2016/Foxtrot/101013.mp3,1
459,101014,ballroom_extended_2016/Foxtrot/101014.mp3,1
460,101012,ballroom_extended_2016/Foxtrot/101012.mp3,1
461,101911,ballroom_extended_2016/Foxtrot/101911.mp3,1
462,101910,ballroom_extended_2016/Foxtrot/101910.mp3,1
463,101912,ballroom_extended_2016/Foxtrot/101912.mp3,1
464,102616,ballroom_extended_2016/Foxtrot/102616.mp3,1
